base_event_id,analysis_scope,pair,threshold_bps,event_start,event_end,duration_bars,duration_minutes,status,peak_abs_spread_bps,peak_time,peak_spread_bps,start_session,start_regime,comparison_quality
15m-0000083,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-15 14:30:00+00:00,2026-06-15 17:45:00+00:00,14,210,COMPLETED,27.34904215044465,2026-06-15 16:45:00+00:00,-27.34904215044465,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000084,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-15 18:15:00+00:00,2026-06-15 21:45:00+00:00,15,225,COMPLETED,32.48592433095617,2026-06-15 20:00:00+00:00,-32.48592433095617,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000085,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-15 22:15:00+00:00,2026-06-15 23:30:00+00:00,6,90,COMPLETED,31.94383944748487,2026-06-15 22:30:00+00:00,-31.94383944748487,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000086,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 01:00:00+00:00,2026-06-16 01:00:00+00:00,1,15,COMPLETED,27.705154719631583,2026-06-16 01:00:00+00:00,-27.705154719631583,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000087,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 01:30:00+00:00,2026-06-16 01:30:00+00:00,1,15,COMPLETED,25.41018845889797,2026-06-16 01:30:00+00:00,-25.41018845889797,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000088,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 03:00:00+00:00,2026-06-16 05:45:00+00:00,12,180,COMPLETED,34.25743830489178,2026-06-16 04:45:00+00:00,-34.25743830489178,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000089,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 06:15:00+00:00,2026-06-16 06:30:00+00:00,2,30,COMPLETED,22.43299493192236,2026-06-16 06:15:00+00:00,-22.43299493192236,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000090,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 07:00:00+00:00,2026-06-16 07:00:00+00:00,1,15,COMPLETED,23.343112204662596,2026-06-16 07:00:00+00:00,-23.343112204662596,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000091,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 07:30:00+00:00,2026-06-16 10:00:00+00:00,11,165,COMPLETED,46.8315258813042,2026-06-16 09:00:00+00:00,-46.8315258813042,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000092,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 10:30:00+00:00,2026-06-16 11:45:00+00:00,6,90,COMPLETED,36.15743911543787,2026-06-16 11:30:00+00:00,-36.15743911543787,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000093,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 12:15:00+00:00,2026-06-16 12:30:00+00:00,2,30,COMPLETED,32.93189253738637,2026-06-16 12:15:00+00:00,-32.93189253738637,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000094,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 14:00:00+00:00,2026-06-16 14:15:00+00:00,2,30,COMPLETED,23.465492759535852,2026-06-16 14:15:00+00:00,-23.465492759535852,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000095,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 16:15:00+00:00,2026-06-16 16:15:00+00:00,1,15,COMPLETED,20.77722200846485,2026-06-16 16:15:00+00:00,-20.77722200846485,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000096,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 18:00:00+00:00,2026-06-16 18:00:00+00:00,1,15,COMPLETED,25.525136501904846,2026-06-16 18:00:00+00:00,-25.525136501904846,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000097,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-16 21:15:00+00:00,2026-06-16 21:15:00+00:00,1,15,COMPLETED,22.073335410824317,2026-06-16 21:15:00+00:00,-22.073335410824317,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000098,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 00:00:00+00:00,2026-06-17 00:00:00+00:00,1,15,COMPLETED,21.884102046383067,2026-06-17 00:00:00+00:00,-21.884102046383067,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000099,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 02:15:00+00:00,2026-06-17 02:15:00+00:00,1,15,COMPLETED,20.792997615652762,2026-06-17 02:15:00+00:00,-20.792997615652762,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000100,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 02:45:00+00:00,2026-06-17 02:45:00+00:00,1,15,COMPLETED,20.51140515670514,2026-06-17 02:45:00+00:00,-20.51140515670514,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000101,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 03:45:00+00:00,2026-06-17 03:45:00+00:00,1,15,COMPLETED,20.114231288595583,2026-06-17 03:45:00+00:00,-20.114231288595583,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000102,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 05:15:00+00:00,2026-06-17 05:30:00+00:00,2,30,COMPLETED,24.452515372720626,2026-06-17 05:15:00+00:00,-24.452515372720626,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000103,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 06:00:00+00:00,2026-06-17 06:15:00+00:00,2,30,COMPLETED,21.115407967028695,2026-06-17 06:15:00+00:00,-21.115407967028695,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000104,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 06:45:00+00:00,2026-06-17 06:45:00+00:00,1,15,COMPLETED,20.00402483382499,2026-06-17 06:45:00+00:00,-20.00402483382499,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000105,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 07:45:00+00:00,2026-06-17 08:15:00+00:00,3,45,COMPLETED,26.777298134595167,2026-06-17 08:00:00+00:00,-26.777298134595167,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000106,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 08:45:00+00:00,2026-06-17 08:45:00+00:00,1,15,COMPLETED,21.70989549097477,2026-06-17 08:45:00+00:00,-21.70989549097477,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000107,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 09:15:00+00:00,2026-06-17 09:15:00+00:00,1,15,COMPLETED,20.170698297532304,2026-06-17 09:15:00+00:00,-20.170698297532304,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000108,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 10:00:00+00:00,2026-06-17 10:00:00+00:00,1,15,COMPLETED,21.548723722360105,2026-06-17 10:00:00+00:00,-21.548723722360105,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000109,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 11:00:00+00:00,2026-06-17 11:00:00+00:00,1,15,COMPLETED,21.65569845643076,2026-06-17 11:00:00+00:00,-21.65569845643076,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000110,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 12:00:00+00:00,2026-06-17 12:00:00+00:00,1,15,COMPLETED,30.48557422627613,2026-06-17 12:00:00+00:00,-30.48557422627613,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000111,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 13:30:00+00:00,2026-06-17 13:30:00+00:00,1,15,COMPLETED,26.352517445785985,2026-06-17 13:30:00+00:00,-26.352517445785985,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000112,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 14:00:00+00:00,2026-06-17 14:15:00+00:00,2,30,COMPLETED,22.916729819030422,2026-06-17 14:00:00+00:00,-22.916729819030422,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000113,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 15:30:00+00:00,2026-06-17 15:30:00+00:00,1,15,COMPLETED,20.226991796831534,2026-06-17 15:30:00+00:00,-20.226991796831534,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000114,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 17:00:00+00:00,2026-06-17 17:30:00+00:00,3,45,COMPLETED,23.34678162567332,2026-06-17 17:15:00+00:00,-23.34678162567332,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000115,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 18:00:00+00:00,2026-06-17 19:00:00+00:00,5,75,COMPLETED,28.978086049786555,2026-06-17 18:45:00+00:00,-28.978086049786555,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000116,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 19:30:00+00:00,2026-06-17 19:45:00+00:00,2,30,COMPLETED,22.15714807562202,2026-06-17 19:45:00+00:00,-22.15714807562202,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000117,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 20:45:00+00:00,2026-06-17 20:45:00+00:00,1,15,COMPLETED,20.10313263904101,2026-06-17 20:45:00+00:00,-20.10313263904101,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000118,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 21:30:00+00:00,2026-06-17 21:45:00+00:00,2,30,COMPLETED,24.792826056726618,2026-06-17 21:45:00+00:00,-24.792826056726618,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000119,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-17 23:30:00+00:00,2026-06-18 00:00:00+00:00,3,45,COMPLETED,29.3714509496777,2026-06-18 00:00:00+00:00,-29.3714509496777,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000120,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-18 00:30:00+00:00,2026-06-18 01:45:00+00:00,6,90,COMPLETED,27.13561986839854,2026-06-18 00:45:00+00:00,-27.13561986839854,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000121,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-18 02:15:00+00:00,2026-06-18 02:15:00+00:00,1,15,COMPLETED,24.800339920742758,2026-06-18 02:15:00+00:00,-24.800339920742758,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000122,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-18 02:45:00+00:00,2026-06-18 07:45:00+00:00,21,315,COMPLETED,43.462225878748804,2026-06-18 03:45:00+00:00,-43.462225878748804,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000123,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-18 08:15:00+00:00,2026-06-18 09:30:00+00:00,6,90,COMPLETED,33.62596195075735,2026-06-18 08:30:00+00:00,-33.62596195075735,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000124,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-18 10:00:00+00:00,2026-06-18 23:00:00+00:00,53,795,COMPLETED,49.389692278853,2026-06-18 17:45:00+00:00,-49.389692278853,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000125,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-18 23:45:00+00:00,2026-06-19 10:45:00+00:00,45,675,COMPLETED,70.42215136401954,2026-06-19 08:45:00+00:00,-70.42215136401954,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000126,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-19 11:15:00+00:00,2026-06-20 12:00:00+00:00,100,1500,COMPLETED,56.17578975856001,2026-06-20 07:00:00+00:00,-56.17578975856001,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000127,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-20 12:30:00+00:00,2026-06-21 13:15:00+00:00,100,1500,COMPLETED,51.08678912626783,2026-06-20 13:15:00+00:00,-51.08678912626783,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000128,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-21 13:45:00+00:00,2026-06-21 23:00:00+00:00,38,570,COMPLETED,41.0696955349127,2026-06-21 16:00:00+00:00,-41.0696955349127,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000129,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-22 00:00:00+00:00,2026-06-22 14:30:00+00:00,59,885,COMPLETED,88.97573412817611,2026-06-22 07:15:00+00:00,-88.97573412817611,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000130,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-22 15:00:00+00:00,2026-06-23 15:45:00+00:00,100,1500,COMPLETED,118.87737386933975,2026-06-23 06:45:00+00:00,-118.87737386933975,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000131,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-23 16:15:00+00:00,2026-06-24 17:00:00+00:00,100,1500,COMPLETED,82.67670234035148,2026-06-23 18:15:00+00:00,-82.67670234035148,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000132,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-24 17:30:00+00:00,2026-06-25 18:15:00+00:00,100,1500,COMPLETED,143.83097852705671,2026-06-24 23:30:00+00:00,-143.83097852705671,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000133,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-25 18:45:00+00:00,2026-06-26 13:30:00+00:00,76,1140,COMPLETED,58.860081706043914,2026-06-25 23:15:00+00:00,-58.860081706043914,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000134,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-26 14:00:00+00:00,2026-06-26 19:30:00+00:00,23,345,COMPLETED,50.21062933492141,2026-06-26 14:45:00+00:00,-50.21062933492141,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000135,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-26 20:00:00+00:00,2026-06-27 20:45:00+00:00,100,1500,COMPLETED,50.10629895626109,2026-06-27 03:00:00+00:00,-50.10629895626109,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000136,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-27 21:15:00+00:00,2026-06-28 10:45:00+00:00,55,825,COMPLETED,41.92112031361581,2026-06-27 22:45:00+00:00,-41.92112031361581,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000137,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-28 11:15:00+00:00,2026-06-28 12:15:00+00:00,5,75,COMPLETED,29.77248489157427,2026-06-28 11:30:00+00:00,-29.77248489157427,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000138,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-28 12:45:00+00:00,2026-06-28 13:00:00+00:00,2,30,COMPLETED,24.235130911491126,2026-06-28 13:00:00+00:00,-24.235130911491126,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000139,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-28 14:00:00+00:00,2026-06-28 14:00:00+00:00,1,15,COMPLETED,21.335254429836862,2026-06-28 14:00:00+00:00,-21.335254429836862,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000140,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-28 14:45:00+00:00,2026-06-28 14:45:00+00:00,1,15,COMPLETED,21.890426255244783,2026-06-28 14:45:00+00:00,-21.890426255244783,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000141,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-28 16:30:00+00:00,2026-06-28 22:00:00+00:00,23,345,COMPLETED,39.530287175909066,2026-06-28 22:00:00+00:00,-39.530287175909066,BOTH_PRIMARY_MARKETS_CLOSED,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000142,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-28 22:30:00+00:00,2026-06-28 23:30:00+00:00,5,75,COMPLETED,41.964468606923184,2026-06-28 22:45:00+00:00,-41.964468606923184,BOTH_PRIMARY_MARKETS_CLOSED,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000143,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-29 00:00:00+00:00,2026-06-29 00:30:00+00:00,3,45,COMPLETED,34.03099871112722,2026-06-29 00:15:00+00:00,-34.03099871112722,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000144,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-29 01:15:00+00:00,2026-06-29 14:00:00+00:00,52,780,COMPLETED,58.53408269396681,2026-06-29 08:45:00+00:00,-58.53408269396681,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000145,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-29 16:00:00+00:00,2026-06-29 16:00:00+00:00,1,15,COMPLETED,26.38522427440655,2026-06-29 16:00:00+00:00,-26.38522427440655,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000146,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-29 16:30:00+00:00,2026-06-29 16:30:00+00:00,1,15,COMPLETED,22.880266799202854,2026-06-29 16:30:00+00:00,-22.880266799202854,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000147,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-29 17:30:00+00:00,2026-06-29 17:30:00+00:00,1,15,COMPLETED,23.39483785261263,2026-06-29 17:30:00+00:00,-23.39483785261263,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000148,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-29 19:45:00+00:00,2026-06-29 19:45:00+00:00,1,15,COMPLETED,23.412231590327465,2026-06-29 19:45:00+00:00,-23.412231590327465,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000149,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-29 21:30:00+00:00,2026-06-29 21:30:00+00:00,1,15,COMPLETED,24.507801650190917,2026-06-29 21:30:00+00:00,-24.507801650190917,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000150,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-06-29 22:00:00+00:00,2026-06-29 22:00:00+00:00,1,15,COMPLETED,23.128339153965353,2026-06-29 22:00:00+00:00,-23.128339153965353,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000151,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-01 03:30:00+00:00,2026-07-01 03:30:00+00:00,1,15,COMPLETED,22.039916738091286,2026-07-01 03:30:00+00:00,-22.039916738091286,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000152,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-01 10:00:00+00:00,2026-07-01 10:15:00+00:00,2,30,COMPLETED,24.254919200800412,2026-07-01 10:15:00+00:00,-24.254919200800412,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000153,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-01 11:00:00+00:00,2026-07-01 11:30:00+00:00,3,45,COMPLETED,21.60743681028441,2026-07-01 11:30:00+00:00,-21.60743681028441,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000154,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-01 12:00:00+00:00,2026-07-01 12:15:00+00:00,2,30,COMPLETED,22.342050758724238,2026-07-01 12:00:00+00:00,-22.342050758724238,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000155,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-01 16:00:00+00:00,2026-07-01 16:00:00+00:00,1,15,COMPLETED,21.584368373220695,2026-07-01 16:00:00+00:00,-21.584368373220695,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000156,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-02 07:15:00+00:00,2026-07-02 07:30:00+00:00,2,30,COMPLETED,24.717018228802417,2026-07-02 07:15:00+00:00,-24.717018228802417,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000157,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-02 09:15:00+00:00,2026-07-02 15:00:00+00:00,24,360,COMPLETED,41.17960056448453,2026-07-02 13:00:00+00:00,-41.17960056448453,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000158,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-02 16:15:00+00:00,2026-07-02 16:15:00+00:00,1,15,COMPLETED,21.421478223861413,2026-07-02 16:15:00+00:00,-21.421478223861413,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000159,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-03 02:45:00+00:00,2026-07-03 03:00:00+00:00,2,30,COMPLETED,26.636123911248436,2026-07-03 02:45:00+00:00,-26.636123911248436,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000160,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-07 05:00:00+00:00,2026-07-07 05:30:00+00:00,3,45,COMPLETED,24.95781278804442,2026-07-07 05:15:00+00:00,-24.95781278804442,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000161,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-07 06:15:00+00:00,2026-07-07 07:45:00+00:00,7,105,COMPLETED,38.02933887985038,2026-07-07 06:45:00+00:00,-38.02933887985038,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000162,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-07 10:00:00+00:00,2026-07-07 10:00:00+00:00,1,15,COMPLETED,20.928575153400832,2026-07-07 10:00:00+00:00,-20.928575153400832,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000163,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-08 13:45:00+00:00,2026-07-08 15:45:00+00:00,9,135,COMPLETED,49.70943734731715,2026-07-08 14:30:00+00:00,-49.70943734731715,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000164,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-08 16:45:00+00:00,2026-07-08 23:30:00+00:00,28,420,COMPLETED,40.043460137623086,2026-07-08 21:45:00+00:00,-40.043460137623086,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000165,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-09 11:00:00+00:00,2026-07-09 11:00:00+00:00,1,15,COMPLETED,20.47861252397341,2026-07-09 11:00:00+00:00,-20.47861252397341,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000166,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-09 12:00:00+00:00,2026-07-09 16:15:00+00:00,18,270,COMPLETED,43.35976615540202,2026-07-09 14:00:00+00:00,-43.35976615540202,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0000167,ALL_FIVE_TRADE_CLOSE_15M,binance/bitget,20,2026-07-09 16:45:00+00:00,2026-07-09 17:15:00+00:00,3,45,COMPLETED,25.711019794894888,2026-07-09 17:00:00+00:00,-25.711019794894888,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
