pair,regime,threshold_bps,event_start,event_end,duration_minutes,peak_abs_spread_bps,peak_time,spread_at_end_bps
binance/gate,GATE_REGIME_20260716_19,20,2026-07-16 18:34:00+00:00,2026-07-17 19:38:00+00:00,1505,189.71583777443942,2026-07-16 20:47:00+00:00,-26.867951443953377
binance/gate,GATE_REGIME_20260716_19,20,2026-07-17 19:41:00+00:00,2026-07-18 14:08:00+00:00,1108,47.50677439059146,2026-07-18 01:04:00+00:00,-22.683224421760055
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 14:11:00+00:00,2026-07-18 16:22:00+00:00,132,25.2072268018042,2026-07-18 15:42:00+00:00,-21.17206645133481
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 16:59:00+00:00,2026-07-18 17:01:00+00:00,3,21.168060519832515,2026-07-18 17:01:00+00:00,-21.168060519832515
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 17:11:00+00:00,2026-07-18 17:12:00+00:00,2,22.040462587426994,2026-07-18 17:11:00+00:00,-20.070463836238442
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 17:15:00+00:00,2026-07-18 17:15:00+00:00,1,21.114186039437794,2026-07-18 17:15:00+00:00,-21.114186039437794
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 17:21:00+00:00,2026-07-18 17:26:00+00:00,6,23.50940764774501,2026-07-18 17:24:00+00:00,-23.44763162596958
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 17:29:00+00:00,2026-07-18 17:36:00+00:00,8,23.705479230874616,2026-07-18 17:30:00+00:00,-20.793367002926495
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 18:02:00+00:00,2026-07-18 18:06:00+00:00,5,22.181146025879585,2026-07-18 18:03:00+00:00,-20.443226550097965
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 18:28:00+00:00,2026-07-18 18:29:00+00:00,2,22.15764878649042,2026-07-18 18:28:00+00:00,-21.00712679797631
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 18:42:00+00:00,2026-07-18 18:42:00+00:00,1,20.283181064389563,2026-07-18 18:42:00+00:00,-20.283181064389563
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 18:48:00+00:00,2026-07-18 18:51:00+00:00,4,20.615918688589158,2026-07-18 18:50:00+00:00,-20.460561201817963
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 19:18:00+00:00,2026-07-18 19:28:00+00:00,11,23.999582615954427,2026-07-18 19:24:00+00:00,-20.018277557769746
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 19:37:00+00:00,2026-07-18 19:37:00+00:00,1,21.079207508362785,2026-07-18 19:37:00+00:00,-21.079207508362785
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 19:50:00+00:00,2026-07-18 19:52:00+00:00,3,21.39186239641066,2026-07-18 19:52:00+00:00,-21.39186239641066
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 19:57:00+00:00,2026-07-18 20:03:00+00:00,7,22.517725101176907,2026-07-18 19:57:00+00:00,-20.71823078444958
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 21:00:00+00:00,2026-07-18 21:07:00+00:00,8,21.413073748870094,2026-07-18 21:05:00+00:00,-20.42723341373761
binance/gate,GATE_REGIME_20260716_19,20,2026-07-18 22:01:00+00:00,2026-07-18 22:01:00+00:00,1,20.63894586687778,2026-07-18 22:01:00+00:00,-20.63894586687778
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 00:52:00+00:00,2026-07-19 00:52:00+00:00,1,25.798460292268697,2026-07-19 00:52:00+00:00,-25.798460292268697
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 04:33:00+00:00,2026-07-19 04:43:00+00:00,11,21.466355484053654,2026-07-19 04:40:00+00:00,-21.308295378816418
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 04:48:00+00:00,2026-07-19 04:48:00+00:00,1,20.017814609182658,2026-07-19 04:48:00+00:00,-20.017814609182658
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 05:02:00+00:00,2026-07-19 05:02:00+00:00,1,20.330368487929615,2026-07-19 05:02:00+00:00,-20.330368487929615
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 05:06:00+00:00,2026-07-19 05:06:00+00:00,1,21.728966883926525,2026-07-19 05:06:00+00:00,-21.728966883926525
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 05:15:00+00:00,2026-07-19 05:15:00+00:00,1,20.727501316706487,2026-07-19 05:15:00+00:00,-20.727501316706487
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 05:20:00+00:00,2026-07-19 05:22:00+00:00,3,20.41095766811761,2026-07-19 05:22:00+00:00,-20.41095766811761
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 07:47:00+00:00,2026-07-19 07:47:00+00:00,1,20.77525240520643,2026-07-19 07:47:00+00:00,-20.77525240520643
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 08:10:00+00:00,2026-07-19 08:12:00+00:00,3,21.849947911669535,2026-07-19 08:12:00+00:00,-21.849947911669535
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 08:24:00+00:00,2026-07-19 08:25:00+00:00,2,21.141007631195503,2026-07-19 08:25:00+00:00,-21.141007631195503
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 08:30:00+00:00,2026-07-19 08:30:00+00:00,1,20.839729214977933,2026-07-19 08:30:00+00:00,-20.839729214977933
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 09:17:00+00:00,2026-07-19 09:17:00+00:00,1,26.618188535706352,2026-07-19 09:17:00+00:00,-26.618188535706352
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 16:30:00+00:00,2026-07-19 16:37:00+00:00,8,25.791592560506924,2026-07-19 16:33:00+00:00,-21.816360572657704
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 16:40:00+00:00,2026-07-19 16:42:00+00:00,3,22.463814186111353,2026-07-19 16:40:00+00:00,-20.700226465620993
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 16:47:00+00:00,2026-07-19 16:47:00+00:00,1,21.311913869301005,2026-07-19 16:47:00+00:00,-21.311913869301005
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 16:50:00+00:00,2026-07-19 16:50:00+00:00,1,20.741597102975458,2026-07-19 16:50:00+00:00,-20.741597102975458
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 16:55:00+00:00,2026-07-19 16:55:00+00:00,1,20.396022775559537,2026-07-19 16:55:00+00:00,-20.396022775559537
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 17:13:00+00:00,2026-07-19 17:22:00+00:00,10,22.656950103985793,2026-07-19 17:20:00+00:00,-21.720481907345125
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 17:25:00+00:00,2026-07-19 17:25:00+00:00,1,20.05209581971991,2026-07-19 17:25:00+00:00,-20.05209581971991
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 17:28:00+00:00,2026-07-19 17:29:00+00:00,2,23.25603314007311,2026-07-19 17:29:00+00:00,-23.25603314007311
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 17:33:00+00:00,2026-07-19 17:35:00+00:00,3,21.315404803127155,2026-07-19 17:33:00+00:00,-20.287988416483397
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 17:39:00+00:00,2026-07-19 17:49:00+00:00,11,21.659269054898783,2026-07-19 17:41:00+00:00,-20.178644868513636
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 17:53:00+00:00,2026-07-19 17:56:00+00:00,4,21.03403306549998,2026-07-19 17:53:00+00:00,-20.94980880144385
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 18:00:00+00:00,2026-07-19 18:05:00+00:00,6,22.211378283330532,2026-07-19 18:05:00+00:00,-22.211378283330532
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 18:08:00+00:00,2026-07-19 18:10:00+00:00,3,21.624948560993182,2026-07-19 18:10:00+00:00,-21.624948560993182
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 18:16:00+00:00,2026-07-19 18:22:00+00:00,7,21.94833699139065,2026-07-19 18:19:00+00:00,-20.673797017066818
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 18:26:00+00:00,2026-07-19 18:26:00+00:00,1,20.070668994190548,2026-07-19 18:26:00+00:00,-20.070668994190548
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 18:31:00+00:00,2026-07-19 18:31:00+00:00,1,20.323917709216868,2026-07-19 18:31:00+00:00,-20.323917709216868
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 18:42:00+00:00,2026-07-19 18:48:00+00:00,7,22.074497215412705,2026-07-19 18:43:00+00:00,-21.83421064339167
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 18:51:00+00:00,2026-07-19 19:13:00+00:00,23,23.51786278328849,2026-07-19 18:51:00+00:00,-20.662371805102065
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 19:16:00+00:00,2026-07-19 19:23:00+00:00,8,22.905354322192608,2026-07-19 19:18:00+00:00,-20.269147808275562
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 19:26:00+00:00,2026-07-19 19:30:00+00:00,5,20.653057554888047,2026-07-19 19:26:00+00:00,-20.410934693324386
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 19:33:00+00:00,2026-07-19 19:37:00+00:00,5,21.02450485615797,2026-07-19 19:35:00+00:00,-20.71815827603727
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 19:40:00+00:00,2026-07-19 19:57:00+00:00,18,24.01141169531542,2026-07-19 19:49:00+00:00,-20.51693559797916
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 20:00:00+00:00,2026-07-19 20:01:00+00:00,2,21.894861865782577,2026-07-19 20:01:00+00:00,-21.894861865782577
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 20:05:00+00:00,2026-07-19 20:35:00+00:00,31,24.23165123191428,2026-07-19 20:21:00+00:00,-21.553145288220193
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 20:40:00+00:00,2026-07-19 21:16:00+00:00,37,24.805740168726093,2026-07-19 20:49:00+00:00,-21.12074023165749
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 21:21:00+00:00,2026-07-19 21:25:00+00:00,5,22.444433278060263,2026-07-19 21:25:00+00:00,-22.444433278060263
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 21:28:00+00:00,2026-07-19 21:29:00+00:00,2,21.505136289957054,2026-07-19 21:28:00+00:00,-20.733981595947725
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 21:37:00+00:00,2026-07-19 21:46:00+00:00,10,22.932132604638394,2026-07-19 21:40:00+00:00,-21.694526101101665
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 21:51:00+00:00,2026-07-19 21:56:00+00:00,6,21.875877444798004,2026-07-19 21:56:00+00:00,-21.875877444798004
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 22:08:00+00:00,2026-07-19 22:08:00+00:00,1,24.12647351378922,2026-07-19 22:08:00+00:00,-24.12647351378922
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 22:17:00+00:00,2026-07-19 22:52:00+00:00,36,35.72441374167192,2026-07-19 22:50:00+00:00,-35.58573729685841
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 22:56:00+00:00,2026-07-19 22:59:00+00:00,4,25.501850216532837,2026-07-19 22:59:00+00:00,-25.501850216532837
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 23:04:00+00:00,2026-07-19 23:04:00+00:00,1,23.281839097467124,2026-07-19 23:04:00+00:00,-23.281839097467124
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 23:10:00+00:00,2026-07-19 23:14:00+00:00,5,29.543711916297255,2026-07-19 23:13:00+00:00,-28.747633465006817
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 23:17:00+00:00,2026-07-19 23:18:00+00:00,2,25.948307976814128,2026-07-19 23:17:00+00:00,-22.841673364071276
binance/gate,GATE_REGIME_20260716_19,20,2026-07-19 23:21:00+00:00,2026-07-19 23:57:00+00:00,37,35.935485234743275,2026-07-19 23:47:00+00:00,-22.95462475899783
binance/gate,GATE_REGIME_20260716_19,50,2026-07-16 18:34:00+00:00,2026-07-17 15:07:00+00:00,1234,189.71583777443942,2026-07-16 20:47:00+00:00,-79.58950381187304
binance/gate,GATE_REGIME_20260716_19,50,2026-07-17 15:10:00+00:00,2026-07-17 19:11:00+00:00,242,113.93035661639347,2026-07-17 16:44:00+00:00,-52.55469478669222
binance/gate,GATE_REGIME_20260716_19,100,2026-07-16 18:34:00+00:00,2026-07-17 05:25:00+00:00,652,189.71583777443942,2026-07-16 20:47:00+00:00,-101.09361814570693
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 05:34:00+00:00,2026-07-17 05:37:00+00:00,4,101.08549615064841,2026-07-17 05:34:00+00:00,-100.69215132983979
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 05:50:00+00:00,2026-07-17 05:50:00+00:00,1,100.58007176941199,2026-07-17 05:50:00+00:00,-100.58007176941199
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 05:53:00+00:00,2026-07-17 05:58:00+00:00,6,103.88014766210537,2026-07-17 05:55:00+00:00,-101.38858276394109
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 06:07:00+00:00,2026-07-17 06:08:00+00:00,2,106.13564629532236,2026-07-17 06:08:00+00:00,-106.13564629532236
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 06:12:00+00:00,2026-07-17 06:35:00+00:00,24,119.53842878279087,2026-07-17 06:22:00+00:00,-105.2366113982122
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 06:38:00+00:00,2026-07-17 06:38:00+00:00,1,100.78748276173184,2026-07-17 06:38:00+00:00,-100.78748276173184
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 06:41:00+00:00,2026-07-17 06:54:00+00:00,14,112.07116371439082,2026-07-17 06:47:00+00:00,-100.59623715878945
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 07:11:00+00:00,2026-07-17 07:14:00+00:00,4,107.69420869312246,2026-07-17 07:11:00+00:00,-100.80873327471622
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 07:22:00+00:00,2026-07-17 07:22:00+00:00,1,101.79984243557442,2026-07-17 07:22:00+00:00,-101.79984243557442
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 08:14:00+00:00,2026-07-17 08:14:00+00:00,1,101.73165913603131,2026-07-17 08:14:00+00:00,-101.73165913603131
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 08:27:00+00:00,2026-07-17 08:27:00+00:00,1,101.29510523825331,2026-07-17 08:27:00+00:00,-101.29510523825331
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 08:49:00+00:00,2026-07-17 08:49:00+00:00,1,100.63477997657438,2026-07-17 08:49:00+00:00,-100.63477997657438
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 08:52:00+00:00,2026-07-17 08:52:00+00:00,1,103.48576164806225,2026-07-17 08:52:00+00:00,-103.48576164806225
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 09:12:00+00:00,2026-07-17 09:13:00+00:00,2,104.20996338517493,2026-07-17 09:13:00+00:00,-104.20996338517493
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 09:42:00+00:00,2026-07-17 09:44:00+00:00,3,103.76008947212902,2026-07-17 09:44:00+00:00,-103.76008947212902
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 09:58:00+00:00,2026-07-17 09:58:00+00:00,1,102.93623421397794,2026-07-17 09:58:00+00:00,-102.93623421397794
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 10:02:00+00:00,2026-07-17 10:04:00+00:00,3,117.16856963038512,2026-07-17 10:04:00+00:00,-117.16856963038512
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 10:07:00+00:00,2026-07-17 10:33:00+00:00,27,126.09374856933023,2026-07-17 10:22:00+00:00,-107.23181491957652
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 10:37:00+00:00,2026-07-17 10:38:00+00:00,2,115.46409767428945,2026-07-17 10:38:00+00:00,-115.46409767428945
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 10:45:00+00:00,2026-07-17 12:39:00+00:00,115,122.43279622556972,2026-07-17 12:27:00+00:00,-102.21611038997062
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 14:02:00+00:00,2026-07-17 14:02:00+00:00,1,109.5838437183582,2026-07-17 14:02:00+00:00,-109.5838437183582
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 14:14:00+00:00,2026-07-17 14:15:00+00:00,2,110.06275814094666,2026-07-17 14:14:00+00:00,-104.23804593328087
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 14:21:00+00:00,2026-07-17 14:21:00+00:00,1,100.7200165336663,2026-07-17 14:21:00+00:00,-100.7200165336663
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 16:21:00+00:00,2026-07-17 16:25:00+00:00,5,104.75574382838383,2026-07-17 16:21:00+00:00,-101.62711949328273
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 16:40:00+00:00,2026-07-17 16:53:00+00:00,14,113.93035661639347,2026-07-17 16:44:00+00:00,-100.4194474864152
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 16:56:00+00:00,2026-07-17 16:57:00+00:00,2,104.58218795858123,2026-07-17 16:57:00+00:00,-104.58218795858123
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 17:00:00+00:00,2026-07-17 17:00:00+00:00,1,101.6761127879637,2026-07-17 17:00:00+00:00,-101.6761127879637
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 17:17:00+00:00,2026-07-17 17:17:00+00:00,1,100.8350532093097,2026-07-17 17:17:00+00:00,-100.8350532093097
binance/gate,GATE_REGIME_20260716_19,100,2026-07-17 17:55:00+00:00,2026-07-17 17:55:00+00:00,1,100.43454001318737,2026-07-17 17:55:00+00:00,-100.43454001318737
binance/gate,POST_GATE_REGIME,20,2026-07-20 00:03:00+00:00,2026-07-20 00:07:00+00:00,5,56.53001905671308,2026-07-20 00:03:00+00:00,-21.88982123312697
binance/gate,POST_GATE_REGIME,20,2026-07-20 00:21:00+00:00,2026-07-20 00:21:00+00:00,1,27.21668362273861,2026-07-20 00:21:00+00:00,-27.21668362273861
binance/gate,POST_GATE_REGIME,20,2026-07-20 00:25:00+00:00,2026-07-20 00:30:00+00:00,6,31.09157478332321,2026-07-20 00:28:00+00:00,-23.97870455328341
binance/gate,POST_GATE_REGIME,20,2026-07-20 00:37:00+00:00,2026-07-20 00:37:00+00:00,1,20.858774808405187,2026-07-20 00:37:00+00:00,-20.858774808405187
binance/gate,POST_GATE_REGIME,20,2026-07-20 00:40:00+00:00,2026-07-20 00:40:00+00:00,1,30.491414206260107,2026-07-20 00:40:00+00:00,-30.491414206260107
binance/gate,POST_GATE_REGIME,20,2026-07-20 00:44:00+00:00,2026-07-20 00:44:00+00:00,1,31.64719213794786,2026-07-20 00:44:00+00:00,-31.64719213794786
binance/gate,POST_GATE_REGIME,20,2026-07-20 00:49:00+00:00,2026-07-20 00:49:00+00:00,1,20.537349550000066,2026-07-20 00:49:00+00:00,-20.537349550000066
binance/gate,POST_GATE_REGIME,20,2026-07-20 00:56:00+00:00,2026-07-20 00:56:00+00:00,1,32.321791993890116,2026-07-20 00:56:00+00:00,-32.321791993890116
binance/gate,POST_GATE_REGIME,20,2026-07-20 01:03:00+00:00,2026-07-20 01:03:00+00:00,1,21.38210757522243,2026-07-20 01:03:00+00:00,-21.38210757522243
binance/gate,POST_GATE_REGIME,20,2026-07-20 01:10:00+00:00,2026-07-20 01:10:00+00:00,1,24.00461200182274,2026-07-20 01:10:00+00:00,-24.00461200182274
binance/gate,POST_GATE_REGIME,20,2026-07-20 01:18:00+00:00,2026-07-20 01:19:00+00:00,2,21.604301440691927,2026-07-20 01:18:00+00:00,-20.530131822921305
binance/gate,POST_GATE_REGIME,20,2026-07-20 01:52:00+00:00,2026-07-20 01:54:00+00:00,3,31.705733406858176,2026-07-20 01:54:00+00:00,-31.705733406858176
binance/gate,POST_GATE_REGIME,20,2026-07-20 02:25:00+00:00,2026-07-20 02:26:00+00:00,2,25.117498854206467,2026-07-20 02:25:00+00:00,-21.0298151465862
binance/gate,POST_GATE_REGIME,20,2026-07-20 02:33:00+00:00,2026-07-20 02:33:00+00:00,1,22.832999790220654,2026-07-20 02:33:00+00:00,-22.832999790220654
binance/gate,POST_GATE_REGIME,20,2026-07-20 02:38:00+00:00,2026-07-20 02:38:00+00:00,1,24.89568418432319,2026-07-20 02:38:00+00:00,-24.89568418432319
binance/gate,POST_GATE_REGIME,20,2026-07-20 02:44:00+00:00,2026-07-20 02:44:00+00:00,1,21.20782159521915,2026-07-20 02:44:00+00:00,-21.20782159521915
binance/gate,POST_GATE_REGIME,20,2026-07-20 02:54:00+00:00,2026-07-20 02:54:00+00:00,1,22.34751813062986,2026-07-20 02:54:00+00:00,-22.34751813062986
binance/gate,POST_GATE_REGIME,20,2026-07-20 02:59:00+00:00,2026-07-20 02:59:00+00:00,1,24.22984922735637,2026-07-20 02:59:00+00:00,-24.22984922735637
binance/gate,POST_GATE_REGIME,20,2026-07-20 03:05:00+00:00,2026-07-20 03:06:00+00:00,2,24.11840551468677,2026-07-20 03:06:00+00:00,-24.11840551468677
binance/gate,POST_GATE_REGIME,20,2026-07-20 03:09:00+00:00,2026-07-20 03:57:00+00:00,49,38.49650734887318,2026-07-20 03:31:00+00:00,-29.199767552665303
binance/gate,POST_GATE_REGIME,20,2026-07-20 04:01:00+00:00,2026-07-20 04:31:00+00:00,31,30.067313314122764,2026-07-20 04:15:00+00:00,-26.709998056703075
binance/gate,POST_GATE_REGIME,20,2026-07-20 04:55:00+00:00,2026-07-20 04:55:00+00:00,1,23.561340732797795,2026-07-20 04:55:00+00:00,-23.561340732797795
binance/gate,POST_GATE_REGIME,20,2026-07-20 05:04:00+00:00,2026-07-20 05:06:00+00:00,3,24.302317328180923,2026-07-20 05:06:00+00:00,-24.302317328180923
binance/gate,POST_GATE_REGIME,20,2026-07-20 05:09:00+00:00,2026-07-20 05:09:00+00:00,1,22.629422209525085,2026-07-20 05:09:00+00:00,-22.629422209525085
binance/gate,POST_GATE_REGIME,20,2026-07-20 05:12:00+00:00,2026-07-20 05:12:00+00:00,1,23.03932132669641,2026-07-20 05:12:00+00:00,-23.03932132669641
binance/gate,POST_GATE_REGIME,20,2026-07-20 05:15:00+00:00,2026-07-20 05:37:00+00:00,23,28.88062674279659,2026-07-20 05:31:00+00:00,-23.34196657891882
binance/gate,POST_GATE_REGIME,20,2026-07-20 06:08:00+00:00,2026-07-20 06:12:00+00:00,5,22.159022900319226,2026-07-20 06:10:00+00:00,-21.125270735341918
binance/gate,POST_GATE_REGIME,20,2026-07-20 06:23:00+00:00,2026-07-20 06:23:00+00:00,1,22.067336247834145,2026-07-20 06:23:00+00:00,-22.067336247834145
binance/gate,POST_GATE_REGIME,20,2026-07-20 13:04:00+00:00,2026-07-20 13:04:00+00:00,1,22.096627281271886,2026-07-20 13:04:00+00:00,-22.096627281271886
binance/gate,POST_GATE_REGIME,20,2026-07-20 13:33:00+00:00,2026-07-20 13:33:00+00:00,1,28.450295129836633,2026-07-20 13:33:00+00:00,-28.450295129836633
binance/gate,POST_GATE_REGIME,20,2026-07-20 13:52:00+00:00,2026-07-20 13:52:00+00:00,1,22.335595878833633,2026-07-20 13:52:00+00:00,-22.335595878833633
binance/gate,POST_GATE_REGIME,20,2026-07-20 14:06:00+00:00,2026-07-20 14:11:00+00:00,6,29.063118937588726,2026-07-20 14:10:00+00:00,-20.56729074505827
binance/gate,POST_GATE_REGIME,20,2026-07-20 14:48:00+00:00,2026-07-20 14:49:00+00:00,2,21.525861962316547,2026-07-20 14:48:00+00:00,-20.08951213607247
binance/gate,POST_GATE_REGIME,20,2026-07-20 20:40:00+00:00,2026-07-20 20:53:00+00:00,14,26.914688965443574,2026-07-20 20:46:00+00:00,-20.262707702080338
binance/gate,POST_GATE_REGIME,20,2026-07-20 20:58:00+00:00,2026-07-20 21:00:00+00:00,3,20.43754071251237,2026-07-20 21:00:00+00:00,-20.43754071251237
binance/gate,POST_GATE_REGIME,20,2026-07-20 22:04:00+00:00,2026-07-20 22:04:00+00:00,1,23.50490800881788,2026-07-20 22:04:00+00:00,-23.50490800881788
binance/gate,POST_GATE_REGIME,20,2026-07-20 22:29:00+00:00,2026-07-20 22:29:00+00:00,1,23.572064687731448,2026-07-20 22:29:00+00:00,-23.572064687731448
binance/gate,POST_GATE_REGIME,20,2026-07-20 23:02:00+00:00,2026-07-20 23:02:00+00:00,1,26.20320148684633,2026-07-20 23:02:00+00:00,-26.20320148684633
binance/gate,POST_GATE_REGIME,20,2026-07-20 23:06:00+00:00,2026-07-20 23:06:00+00:00,1,22.65982197840326,2026-07-20 23:06:00+00:00,-22.65982197840326
binance/gate,POST_GATE_REGIME,20,2026-07-20 23:30:00+00:00,2026-07-20 23:30:00+00:00,1,23.460037708884784,2026-07-20 23:30:00+00:00,-23.460037708884784
binance/gate,POST_GATE_REGIME,20,2026-07-20 23:33:00+00:00,2026-07-20 23:33:00+00:00,1,24.828614008667493,2026-07-20 23:33:00+00:00,-24.828614008667493
binance/gate,POST_GATE_REGIME,20,2026-07-20 23:37:00+00:00,2026-07-20 23:37:00+00:00,1,20.81715597997573,2026-07-20 23:37:00+00:00,-20.81715597997573
binance/gate,POST_GATE_REGIME,20,2026-07-21 00:04:00+00:00,2026-07-21 00:04:00+00:00,1,21.82857175942485,2026-07-21 00:04:00+00:00,-21.82857175942485
binance/gate,POST_GATE_REGIME,20,2026-07-21 00:07:00+00:00,2026-07-21 00:07:00+00:00,1,20.398173432071474,2026-07-21 00:07:00+00:00,-20.398173432071474
binance/gate,POST_GATE_REGIME,20,2026-07-21 00:13:00+00:00,2026-07-21 00:13:00+00:00,1,28.2466557464514,2026-07-21 00:13:00+00:00,-28.2466557464514
binance/gate,POST_GATE_REGIME,20,2026-07-21 01:02:00+00:00,2026-07-21 01:02:00+00:00,1,23.51826419500944,2026-07-21 01:02:00+00:00,-23.51826419500944
binance/gate,POST_GATE_REGIME,20,2026-07-21 05:25:00+00:00,2026-07-21 05:25:00+00:00,1,22.496020654922987,2026-07-21 05:25:00+00:00,-22.496020654922987
binance/gate,POST_GATE_REGIME,20,2026-07-21 05:33:00+00:00,2026-07-21 05:33:00+00:00,1,23.71336259375751,2026-07-21 05:33:00+00:00,-23.71336259375751
binance/gate,POST_GATE_REGIME,20,2026-07-21 05:55:00+00:00,2026-07-21 05:55:00+00:00,1,20.422969094534697,2026-07-21 05:55:00+00:00,-20.422969094534697
binance/gate,POST_GATE_REGIME,20,2026-07-21 06:07:00+00:00,2026-07-21 06:10:00+00:00,4,25.81971570490486,2026-07-21 06:07:00+00:00,-24.230487947913247
binance/gate,POST_GATE_REGIME,20,2026-07-21 08:42:00+00:00,2026-07-21 08:42:00+00:00,1,21.981261864123443,2026-07-21 08:42:00+00:00,-21.981261864123443
binance/gate,POST_GATE_REGIME,20,2026-07-21 13:57:00+00:00,2026-07-21 13:57:00+00:00,1,22.528571197460895,2026-07-21 13:57:00+00:00,-22.528571197460895
binance/gate,POST_GATE_REGIME,20,2026-07-21 15:10:00+00:00,2026-07-21 15:11:00+00:00,2,21.080091472233075,2026-07-21 15:11:00+00:00,-21.080091472233075
